Z_RT_Busbar,Z_DA_Busbar,Z_RT_Hub,Z_DA_Hub,Z_DMB_Bus,Z_DMB_Hub
35.59789301714886,36.90617440558623,41.90337537843345,43.61506645565882,36.501275618447075,43.22806332747775
44.741555133848145,55.529557688283404,53.401017097741686,67.57185140051648,53.35121468717094,64.73010134890849
35.298255919887424,42.34926924886567,44.6956677477002,53.17690973798551,40.8007219563721,51.470263859927854
48.46821864765953,42.59476594025299,47.504725070390634,51.05801316134315,43.628086537209704,50.30843658459025
46.236261301979425,41.94175739633505,52.158681056105145,51.76887011017079,42.60883663494356,51.797911579090155
33.97638115553161,38.08522308331275,58.851681573319816,51.8902340594342,36.215441610542996,53.282523562211345
38.79170017629256,45.84002911245543,48.10640433994417,55.0592040369368,44.262834588766665,53.566529603863074
33.36019064736063,34.97275816116843,40.57041176185613,41.37770698617228,34.57153327763616,41.19567707912628
37.491085957881204,34.688324565768305,49.53819886350202,39.70941713779916,35.087193190694364,41.6100395801223
37.91283612055446,75.48040578137893,47.84379241911397,83.60869966679586,67.36266240889951,76.44988580680176
43.356743870029355,32.63366051088752,43.656747189605476,39.90625879966137,34.62629280476952,40.55009941309485
32.03795063411579,30.980780506064743,42.60155117822224,39.48708593513473,31.12927732789877,40.10997898375224
32.11454627685899,36.56059041842251,44.841528870647984,48.80617213655529,34.92522595595394,47.98859830681093
70.9930126897059,64.71984440151606,85.23716869269283,80.83821779759424,65.8743719088284,81.70635554631329
29.146239189920557,32.668108930291496,36.45216134412877,40.398876846043166,31.77407867629524,39.58449269110455
56.44554361941057,38.04377525913987,45.11908349516728,47.805866208308146,41.538646803728625,47.22616511754724
35.18285176324516,36.016934009749775,42.73461907450655,42.874007145040565,35.75169271100033,42.78834789437638
35.102911222774225,40.29808310411805,43.35239778336275,54.73491250803065,39.035102563949756,52.43983718303312
34.84479009466813,38.66533621825753,38.8886085148163,44.7773274152371,37.86227267654843,43.586895040496614
75.4629556518299,52.313666261238964,80.77134241768297,59.66943061614105,56.794354032873905,63.88450049635462
46.15497021193562,52.438583402655794,50.34056019951978,59.98946591765717,51.02666244901994,58.007324053153454
45.69435965909139,44.273271607372976,54.54309603391624,52.53231568641121,44.50494838064194,52.911907564113804
49.22572055852944,41.74234277696163,62.9989504870854,51.721706767866564,43.11470770074522,53.930768082302784
46.470778962165205,46.703049875367604,55.960943607215754,61.03908980311997,46.24341032868161,60.01729942393237
52.73050864907757,34.90087123934168,44.54258517363139,41.2222703210095,38.396457495616815,41.885582401562345
37.702443579855114,36.695050358235896,46.78873351349194,43.98263601010166,36.68396571126372,44.526912774793864
41.100632823632864,46.73398518895203,51.001276304119386,55.69767069858424,45.435926034811345,54.7583918196913
34.01102248918017,36.24822752874757,42.313375217755485,45.088866576171185,35.695680103890886,44.53376830448808
52.454363343754366,61.21980936079741,60.10744754026031,69.66847057023918,59.34943124939756,67.68663041239783
36.705581224870635,36.052356842692696,43.136560081837615,42.740426326711685,35.980120563487176,42.81868049644042
35.18968870050723,38.216913000420675,41.33263573554291,44.965831706697564,37.4686862379342,44.22677845356132
40.35823772438702,39.167988764860226,45.91602326609922,45.93674914465173,39.30255556218948,45.902994799810514
67.982166145128,43.957239258065705,94.05722656605946,60.890091336792146,48.678328592905686,67.51885143138657
38.364445958264234,49.11038550483397,51.45015829037565,58.35145491761238,46.838833600262355,56.96986988275668
44.0639783933927,41.0505035737829,52.23869616694308,49.258275591528474,41.51000957746549,49.81399172033121
36.30853189171977,36.89736040155753,42.43785970800733,45.385118532824634,36.60880111044611,44.785352189075944
39.07968297404107,37.15636259062374,71.6686004805156,47.19368170304261,37.322365855775075,52.017880955026676
43.548591116873794,55.8835217873817,72.88795352560496,68.93961522546667,53.29571715775678,69.72619660281053
41.979344098699464,33.2796176354222,49.61281790096487,43.55677589911791,34.846886575252476,44.68283229469047
53.972691254449835,53.16272901755153,63.87718555155322,63.95840535027228,53.11604882871312,63.94216139052847
38.98622470081853,45.324303086969536,60.86559236167549,55.504742205903945,43.42595615344802,56.54237936591262
35.10349668571997,41.24078064190752,47.68432168012769,51.5646818200816,39.56677188970984,50.781159470379805
35.370587602657494,42.93081649502649,57.804137024014075,54.404194610196505,41.27892258312383,55.06257009229787
38.7678140693437,40.19997563748795,45.05888560686261,48.43643798482558,39.80525123226411,47.73936450221069
34.63120918470025,41.01927798740202,43.981352175758246,49.163072039938626,39.505490830111434,48.10300875937802
72.04193745840328,42.83402709934495,79.9541433096364,49.80546418335222,48.47390024236947,55.832564192034745
30.39093243068395,33.01713249153139,41.611932292297865,43.75205879241309,32.2795376192249,43.27295430911471
33.38082829210897,38.60411433077536,41.385411724488065,47.03345457874579,37.487439550495424,45.90384600789426
35.49491432138348,35.37748865079393,43.15543246152763,50.082847754565876,35.34504249272223,48.69062917873605
28.690687437255544,33.253322567941325,41.61941698970072,41.55305773594703,32.14253438626357,41.45434251254953
34.747427409193065,36.08742756413457,39.84233664253463,42.833048897340355,35.76117471068586,42.201833902286054
38.15732155766925,44.2528224762845,54.61923385653953,61.589969292294164,42.94696294927926,60.19272113908981
31.230834634724022,37.47158527604456,40.5170878893932,45.993317944761,35.90862340205802,44.88715936529222
70.07245460847132,55.91078913214142,103.45905941159401,70.08498942131598,58.47265443871531,76.75118836423029
41.2966887083128,53.164512956288476,49.33017133908373,60.910451050745515,50.52938149226972,58.50195062266544
38.306072696015775,39.939189361484175,50.965713551348024,51.214187461139396,39.40540503249739,51.03902899990168
34.00842818792262,37.82598595395274,43.3700367346442,48.0994463029123,36.86327724979625,47.1516569313389
32.644869440765596,40.361684732533455,67.05814998993182,50.66763495663081,37.728512421330805,53.938844682650064
43.24590443980349,35.75066357304814,48.441093724781496,46.62990529070083,37.1863890614308,46.99214297751698
30.733136671490836,33.12206020993893,38.52906105763303,42.02564646582463,32.17284117741905,41.15020580644045
31.61355931113925,34.60035515482747,41.063966703000695,44.365997433852,33.6868486768455,43.66099294966704
32.4518396434454,43.17592906666834,44.31378577594617,62.01645805534242,40.79120187598581,58.410640378723826
41.11113796698647,35.010982668282864,54.83056114277132,46.24381611209457,35.81695373119934,47.85476151735773
33.76037384486269,36.691543705253245,41.766613513886405,44.28037099465754,35.85014045132461,43.74344109815126
35.295051757095976,39.08574815868238,40.57566953288224,47.03395514884784,38.25159971974571,45.740147722843176
42.06783059030895,44.079753049870504,56.483970425155995,55.47866979745442,43.22666026983554,55.527196295235996
33.82171048291585,45.97567620865815,64.7205210043049,65.88825511859982,43.23804004432243,65.65116610442611
62.691948086280064,43.38772686046052,77.06469512964111,57.852594505196336,46.63300104177627,61.63699330295938
