Z_RT_Busbar,Z_DA_Busbar,Z_RT_Hub,Z_DA_Hub,Z_DMB_Bus,Z_DMB_Hub
32.464761530467456,30.11083717955732,45.14357994743422,44.22085889126188,30.581622049739334,44.40540310249637
43.799488884095595,36.74967933612738,54.806099094893284,48.45813518888019,38.159641245721055,49.7277279700828
32.39180651791893,33.37890554261946,42.837579583405656,45.07173923203099,33.18148573767937,44.62490730230596
35.9411569581413,30.780451602990304,48.124094956918185,42.82955381927203,31.812592674020504,43.88846204680127
43.7986654289972,29.298287993630975,55.30048309615199,44.78164544027563,32.198363480704245,46.8854129714509
27.60552251967479,29.666832571050747,41.88775770143249,43.30083201638448,29.25457056077556,43.018217153394055
30.508501412477283,31.82213603709219,42.03990666616504,44.51361255356821,31.55940911216922,44.018871376087574
33.40050406867188,30.66940053496396,45.95227502226046,44.00701545986366,31.21562124170553,44.396067372343026
35.00044424105269,31.421676435636815,45.14767083247438,43.15605121412429,32.137429996719995,43.55437513779431
38.0507264118756,36.5968183364373,52.80395306725102,50.391490632445915,36.887599951524955,50.87398311940689
31.221625686456875,31.50593917489996,44.81438534734312,44.22796317614908,31.449076477211317,44.345247610387894
34.090711539737455,30.664889529746965,43.045945372228644,40.857725876790816,31.35005393174506,41.2953697758784
27.991954125550198,28.297919263529778,39.30450335399844,40.08153394364743,28.236726235933865,39.92612782571767
30.840794094655237,31.591547282460226,44.05180167828531,44.41988770132784,31.441396644899235,44.34627049671932
25.993937663730303,27.547148510512464,39.94679319124757,40.37391064278504,27.23650634115602,40.28848715247754
31.915605985095645,32.64868861688207,41.82060845901283,44.121693768452126,32.50207209052478,43.66147670656425
30.447110023928825,31.092786395628302,39.20316882463948,42.89182247259155,30.963651121288418,42.154091743001125
29.81004279204771,29.041480419423415,42.65071260220913,41.78858098079164,29.195192893948274,41.961007305075164
28.975344699508987,31.94668868253852,40.23519433549105,43.777235584220904,31.352419885932623,43.06882733447494
31.040567808034428,28.782356146927256,40.80852080941925,41.08199406610849,29.23399847914869,41.027299414770646
34.38164709807092,30.088985796824243,46.787982703989876,42.786286618681565,30.94751805707358,43.58662583574322
34.19477700635769,31.30797098811065,47.00628593961736,42.21608531764632,31.88533219176007,43.174125442040534
40.36414600056985,33.270126513780276,50.55885519486501,44.9287179514109,34.6889304111382,46.05474540010174
30.83496621575831,33.389995500017115,42.14467639037928,45.85555711051013,32.87898964316536,45.113380966483966
28.49392895679115,32.68974515949138,40.673835210368175,44.646569229001074,31.85058191895134,43.85202242527453
31.91622260765463,31.70561179300647,44.33383799477166,44.27787546951543,31.747733955936095,44.28906797456664
30.30110510263832,31.185532466584288,43.46735438016953,42.97664534294938,31.008646993795107,43.074787150393426
31.196583269747887,31.385986045883463,43.731478546993976,44.536823473781894,31.348105490656355,44.37575448842429
28.5767984323811,30.416338147612873,40.873282236892415,43.81085914739146,30.04843020456651,43.22334376529166
32.793098591043325,33.62353348245486,42.08332858119148,45.05110170272346,33.45744650417257,44.45754707841704
35.08238590481556,32.29975950415202,43.63419461216072,43.33295324101557,32.8562847842847,43.393201515244584
34.05972021326883,28.382090406079346,46.88807376452243,42.82524326710077,29.51761636751725,43.63780936658511
34.50138832451525,33.36110734369138,48.40115501402169,47.64524335773113,33.589163539856145,47.79642568898922
29.58869321048851,30.143548917567106,39.76712817303219,43.4660616918782,30.032577776151392,42.726274988109026
31.459681778404924,32.624958369033465,43.44024687526646,45.54607460163034,32.39190305090776,45.12490905635753
28.119614443936992,30.37775638240492,41.40307824074153,44.001689141384524,29.926127994711333,43.48196696125591
26.86708471581635,30.200876212210748,40.61559720409081,43.25102708772071,29.53411791293188,42.72394111099473
33.7496971421048,36.37124712060142,48.07278817999375,48.330197027355204,35.84693712490214,48.27871525788292
34.2606293401529,34.30386557856303,44.40008487810684,45.61963399582796,34.295218330880985,45.375724172283746
29.663142589820975,27.591368795823477,40.88307028743541,39.81880403329254,28.005723554622996,40.03165728412113
33.34856326359125,32.01784285728991,41.76940604639007,43.321376436063986,32.28398693855016,43.01098235812919
30.07509963783664,28.59924917680555,48.65061460895744,45.97044254341547,28.894419269011763,46.50647695652385
48.81092181350093,31.88610488755059,60.30518719132547,43.94371675069892,35.27106827274066,47.21601083882426
28.474606849901296,33.157965750149344,40.90070666692241,47.66666536202633,32.221293970099744,46.31347362300554
34.36124168942253,29.67593340984062,47.004137111535975,41.83480839313956,30.61299506575701,42.868674136818846
31.194908765477223,35.493083728201995,44.04146116770574,47.61818380439902,34.63344873565704,46.9028392770604
25.50851076109145,29.175981850204757,38.6334731497183,43.59997108399417,28.442487632382086,42.606671497139004
26.76555481988857,31.853352872259528,41.392887979459246,43.777950003014844,30.835793261785323,43.30093759830375
30.179844440275975,32.38649998035811,44.1207695645454,45.97148186343791,31.94516887234167,45.60133940365938
31.98880319037001,32.12747078533758,43.48122155848368,44.63387950880195,32.099737266344064,44.40334791873831
36.85644785662524,33.65531212849925,50.45869955361405,47.327615979348245,34.29553927412444,47.95383269420141
27.853683311370297,30.78830087755892,41.19821248342449,44.93315637714109,30.2013773643212,44.186167598397795
34.18817077471226,34.761907584236255,42.71092355169492,45.34265763180156,34.64716022233145,44.81631081578025
37.23733568867422,32.22467205963199,48.73902850797994,46.01993590884007,33.22720478544042,46.563754428668034
29.82092051014534,28.54333447323803,42.94502433136612,42.292723305935844,28.798851680619496,42.42318351102188
31.50123007820856,33.713862562686124,46.708199207036365,48.86297172696628,33.27133606579062,48.43201722298027
40.14000015932512,34.36675752115677,49.09967758814437,46.41835255385762,35.521406048790475,46.95461756071499
25.72652335675282,28.295388959130246,39.64245901399637,43.16830272480931,27.781615838654773,42.46313398264669
32.877807220346895,29.76222556921195,47.84984474331233,42.96898119757391,30.385341899438945,43.9451539067216
33.26672297049286,33.58482353065121,44.092880058953554,45.22634768535366,33.521203418619535,44.99965416007361
26.326735761078062,30.718743313289142,38.58074770273549,43.70759789185185,29.840341802846922,42.68222785402856
29.921920094497587,30.05228784421296,39.99000977507225,41.274038886215806,30.026214294269888,41.01723306398709
30.80522890483625,30.192547702566877,41.232701762260696,42.324053906702225,30.31508394302075,42.10578347781396
28.580865899957494,36.020350863665605,40.5119693651967,48.081062555675565,34.532453870923995,46.5672439175798
27.269016176030345,33.12674842566064,38.52077112964385,44.38542132763402,31.955201975734553,43.21249128803598
34.66611350759252,32.035446701915376,46.35110087049023,45.488499862654834,32.561580063050805,45.66102006422191
29.72842735512594,29.55374014107255,42.35478014638774,41.97514557789054,29.588677583883225,42.05107249158998
29.566725433557064,32.03226660772104,41.57376947780328,43.81742326138465,31.53915837288825,43.368692504668395
29.72001038689083,31.868775866464397,39.43344178722365,44.348247374411216,31.439022770549713,43.3652862569737
29.39585933191975,32.62069846152549,44.13783202428439,46.283259033197254,31.97573063560434,45.85417363141467
25.532769628324214,27.559523232401798,40.313352399835104,42.99633500004613,27.154172511586275,42.459738480003914
34.68942079929704,35.01323857201695,43.965841545131134,45.385767826047314,34.94847501747297,45.10178256986412
34.62722498363563,32.134863041426264,46.257824614533014,43.754280224971,32.63333542986813,44.254989102883414
31.083388931311394,29.68128003602569,44.27012041777478,42.935324013477185,29.961701815082836,43.2022832943367
27.651530289343967,29.662845443733424,38.99367157953022,42.679596781288716,29.260582412855516,41.942411740937004
35.315099416111316,36.33852438601205,43.01414745212328,46.33459221177331,36.133839392031895,45.67050325984327
40.801233088876735,34.23836376925429,51.9878774939604,45.567815434400956,35.55093763317877,46.85182784631286
33.82792186286133,27.21363329533447,46.44615280454492,42.325859334900215,28.536491008839846,43.14991802882915
34.07302413048063,32.788839972827645,47.969566135821594,45.57309693552993,33.045676804358244,46.05239077558826
32.74202663128204,33.21348915023647,43.23557861077392,43.824931389114745,33.11919664644558,43.70706083344659
29.31032705309272,30.08470682751767,43.59608387694734,41.969703254604475,29.929830872632678,42.294979379073055
32.53506589705424,29.74529867144717,44.59901849889908,42.49563442527889,30.303252116568586,42.916311240002905
21.99421746384998,28.515862373207018,37.856004789959655,42.24400115059562,27.2115333913356,41.36640187846846
31.296710295064884,31.29622499382234,43.117728691876756,44.73468171776517,31.296322054070856,44.41129111258749
27.980243887723656,30.47096493425472,40.19926371114092,42.716705594958015,29.972820724948495,42.213217218194565
32.79711998057726,30.50370560734887,43.82176531923634,43.78246014842986,30.96238848199455,43.79032118259116
33.55096777916611,31.92616818742228,43.91545076319978,43.90789235824389,32.25112810577104,43.909404039235085
29.77840253003509,30.76204229188243,41.79354964419416,41.58003668769746,30.56531433951298,41.62273927899683
31.782656961131483,32.162390492144986,40.19724311875673,43.44376455144063,32.08644378594228,42.79446026490386
31.244707951105664,31.235936497260976,41.609633895346754,44.72743355466289,31.23769078802992,44.103873622799675
35.62730092400299,32.78882114138589,48.01840961872804,46.056542390390206,33.3565170979093,46.44891583605776
40.86519540608048,31.971293538346078,52.405618585097415,42.867302302003516,33.75007391189298,44.77496555862234
31.697756432807665,31.54050326591253,42.48633270194098,43.22361328459048,31.571953899291568,43.07615716806056
30.133823774934115,33.62160805273721,40.722251695286,45.2857524177417,32.924051197176574,44.373052273250586
24.814588376864826,29.18045703646381,36.89267001624607,42.05993626915756,28.307283304544008,41.02648301857527
