Z_RT_Busbar,Z_DA_Busbar,Z_RT_Hub,Z_DA_Hub,Z_DMB_Bus,Z_DMB_Hub
43.15468109469303,44.40348931477518,42.95741055412162,44.65999468968162,44.15372767075878,44.31947786256963
43.99767362217232,50.64490709886761,44.28448594621177,51.08284688647426,49.31546040352857,49.72317469842176
41.50389902810563,40.96992803918921,41.537532936264974,40.89969737316638,41.07672223697249,41.02726448578611
39.43026765441102,43.240352699619855,40.10023473169575,43.331934244514954,42.47833569057811,42.68559434195114
61.65822038180521,50.07709246562555,59.95634454489544,49.76767143142326,52.393318048861516,51.805406054117704
38.27330782216768,39.577427920696785,38.130035898784044,39.96708610497008,39.31660390099099,39.599676063732865
40.516321336375654,41.94221660785867,40.377861923507325,42.16187203700202,41.65703755356208,41.805070014303084
59.59867405104372,45.893055839802614,55.53329800959859,46.94714586831404,48.63417948205087,48.66437629657098
45.63889347698411,43.60384994280414,44.39689208558831,43.963887501346335,44.01085864964013,44.05048841819475
46.91934841341529,47.77122114875999,46.15248968964269,48.20575593822176,47.60084660169103,47.79510268850594
42.931283678351114,44.71779130886125,43.10247342646529,44.2711656660456,44.36048978275926,44.03742721812952
35.216876808172806,36.07647775894726,34.89491646957805,35.5024961943449,35.904557568792384,35.38098024939154
45.16825879241037,44.40317974225016,47.26229357518117,44.036779066628306,44.556195552282176,44.68188196833892
38.27576800016852,39.94226318190273,38.2355359946687,39.12159983655076,39.60896414555588,38.94438706817436
42.24956880302587,39.75387876461623,40.78135977239597,39.03858480508387,40.25301677229819,39.387139798546336
42.399953324734355,46.89970850168071,42.360997834853784,46.5479781256695,45.9997574662915,45.710582067506365
40.491078445115626,38.53269718148195,43.15400237948951,38.585749237607466,38.92437343420869,39.499399865983904
46.12789240073383,50.670204909090224,46.844230308554216,50.625766612238685,49.761742407418936,49.869459351501746
38.09271445212031,41.50285909732717,37.19220962860716,41.05590545491596,40.820830168285774,40.28316628965422
32.79434211075337,35.93488166664726,32.743228807479014,37.47924734325846,35.306773755468484,36.53204363610258
41.44576273009484,41.598347528970216,40.64362351366503,41.50183569524168,41.56783056919516,41.33019325892636
44.19817494272021,62.745027360879305,46.12443656834494,63.00925934866638,59.035656877247476,59.63229479260213
58.83200643105362,55.76923333302295,57.93828244138993,56.0064300892102,56.38178795262909,56.392800559646155
55.447683139664655,46.956751753784815,54.86611254368185,46.77547434937929,48.65493803096078,48.3936019882398
40.88530474516963,41.24390521255938,41.25056560941821,41.937632946051686,41.17218511908143,41.800219478725005
46.06654542496793,45.426087200250095,45.59522729006967,45.52989612510204,45.55417884519366,45.54296235809557
38.440828010480814,40.770209191685964,39.17820992076687,40.182266719346174,40.304332955444956,39.98145535963033
40.77448069630853,45.7438209458823,40.42800952281944,46.163624065800946,44.74995289596754,45.01650115720463
45.919393124052846,48.99893119988739,45.30110845655171,50.442666894222675,48.38302358472048,49.41435520668845
45.95956986220717,45.52246833070558,46.71274048660491,46.225583564139555,45.60988863700588,46.32301494863262
44.606760049667656,45.667882406816915,44.084939365972396,45.82020455620259,45.45565793538707,45.473151518156556
35.048246717615264,36.62302115774098,34.62348505979465,36.67804227162007,36.30806626971583,36.26713082925498
42.31488824976834,45.12313933716536,40.97465983080733,46.042532930998604,44.56148911968597,45.02895831096034
36.38398933559548,38.90913543607112,36.2336539180268,38.319075141497244,38.40410621597599,37.90199089680315
40.14040687016684,41.27732824262333,39.43018010711476,40.50612979607548,41.04994396813202,40.29093985828332
36.15194807434094,37.600354584952285,35.952652309142735,37.45767207866598,37.31067328283002,37.15666812476132
44.43647725159727,44.44079904753673,44.0008625127248,44.04071076080813,44.439934688348856,44.03274111119145
32.386625368098656,34.52335291859323,33.709243614722176,34.88613566452226,34.09600740849432,34.65075725456224
82.56298765289878,57.97364808946036,81.21866022033248,59.61790382253133,62.89151600214806,63.93805510209153
36.37429261159376,37.46708443233013,36.20098546643038,37.95885185485361,37.248526068182855,37.607278577168984
49.622189066979175,48.31209681880664,49.88485522077364,48.03688781397446,48.57411526844115,48.4064812953343
35.42614645923932,36.9666525858183,35.85110455147244,36.90100317183749,36.65855136050254,36.6910234477645
39.595076135752606,41.20053403850593,40.55748094431722,41.71403957359303,40.87944245795531,41.48272784773786
45.34867126384065,44.4164139719699,45.46872503743479,45.424556571526395,44.602865430344025,45.4333902647081
37.27486176562402,37.280741030987464,37.88478714616288,37.34486539423885,37.27956517791479,37.452849744623656
38.53485245522554,41.69362426290867,40.40242635888506,43.386230557171835,41.06186990137209,42.78946971751447
51.54241606521142,53.131239716259294,52.81778892935652,53.62800002351462,52.81347498604972,53.465957804683
44.62846332533107,45.20550092923535,43.648143858979935,44.851391194602904,45.0900934084545,44.610741727478285
51.9557255980365,42.980626786489054,51.49177780936359,42.94628430719157,44.77564654879855,44.65538300762595
64.29465733989674,54.94024605698196,65.02630843886153,54.788243248674036,56.81112831356492,56.835856286711525
42.3851946632639,42.74976578629667,41.38943191476446,42.341021040268515,42.67685156169013,42.15070321516771
42.76545660404751,44.50494964969412,42.8491095974625,43.72687962702687,44.157051040564816,43.55132562111397
60.74439520471475,45.28441159810945,58.206221041285225,44.76945579791405,48.376408319430524,47.4568088465883
43.15158085785379,49.465564196789735,43.50628256313284,48.00297065702132,48.20276752900257,47.10363303824364
44.365774776634,47.36240254212121,44.42297255154539,47.06300966059069,46.76307698902377,46.535002238781644
59.72307009721836,52.16201626656541,60.65750077428516,52.65661869663948,53.67422703269601,54.25679511216858
35.473750825792926,35.83863745132661,36.50521494666032,35.376882682261126,35.76566012621989,35.602549135140954
38.60064224212502,39.449790648858425,38.4264869423873,38.86015396640852,39.27996096751175,38.773420561604276
34.897920979357735,35.66843424861778,35.8060329620298,36.042104825596006,35.51433159476576,35.9948904528828
55.89041197971157,44.577234381633474,54.37347965828109,45.76517655235636,46.83986990124909,47.48683717354129
34.30762823209978,39.08097861573598,36.85415001078621,39.457759840922506,38.12630853900875,38.93703787489526
35.29081799728496,44.47736033900651,38.04915239036959,45.1724230743574,42.64005187066222,43.74776893755983
78.98423277695548,64.04143184078066,78.57734220343205,64.99020381349773,67.02999202801563,67.70763149148462
39.9577064026802,41.192085630219644,39.46998788133382,41.162026940544905,40.945209784711736,40.82361912870269
35.279490737531766,37.155670801790826,35.14645628931388,37.174808791701494,36.78043478893902,36.76913829122398
40.529192241201365,40.16183652200197,41.878856383347795,41.42093355954553,40.23530766584183,41.51251812430598
41.36307284054965,43.89219413611181,40.787191249429355,43.23254814867101,43.3863698769994,42.74347676882268
44.67614269831468,51.03714143672016,44.59395735020887,51.16757568127804,49.76494168903906,49.852852015064215
52.81606462863507,47.810683173239326,52.21214572340412,48.10302104163801,48.81175946431848,48.92484597799126
59.42352994925588,53.11929488800855,60.51011181636195,53.33138562653271,54.38014190025801,54.767130864498576
51.00396833837083,46.752737162778715,54.840967973390995,47.0877825887823,47.60298339789715,48.63841966570404
49.3826162222323,44.53283029384932,50.92745958264236,44.7758218879496,45.50278747952595,46.00614942688815
33.13450915946394,34.224805823010655,32.94873507507809,34.057144359008646,34.00674649030132,33.835462502222526
43.72311745173516,46.90449894643479,43.106014947696785,47.745036232160544,46.26822264749485,46.81723197526778
44.06005542839817,50.266989696013,45.62359430883945,49.63715201832122,49.02560284249002,48.834440476424845
38.93093663877967,41.51801654028834,38.73730794126022,41.74214928992776,41.00060055998661,41.14118102019425
54.028205330426815,42.15962912292876,54.61604789758356,43.932226531647494,44.53334436442836,46.068990804834705
31.435294025939122,35.65688078306148,31.670198355225317,35.96952826350807,34.81256343163702,35.109662281851534
45.96992312704702,46.80563945173474,46.76522945350779,47.179281580625776,46.6384961867972,47.09647115520217
40.015088617261355,40.10097374988709,40.60209490727644,40.27573605977187,40.08379672336195,40.34100782927281
35.53216255500741,37.77893702106365,35.410823711682234,38.27834627971092,37.32958212785243,37.7048417661052
44.51667525110434,51.94990965973877,43.473115510128046,50.6847871629759,50.46326277801189,49.242452832406364
51.41931995357552,45.51621987098333,53.70139766307588,45.83436956622515,46.69683988750173,47.40777518559532
42.20247466034582,47.794250125778476,42.82093117628297,47.871193506867655,46.67589503269195,46.861141040750724
37.410014211544336,36.30792313104811,38.1965199125151,38.0849837953374,36.52834134714732,38.10729101877296
43.18030131993,42.74141430939162,42.72045646349879,41.69588971089778,42.829191711499284,41.90080306141802
40.36310614554605,44.57237459122411,43.083890838669575,46.18078518617277,43.73052090208851,45.56140631667215
43.924569266431256,48.58033860468252,44.11603571256294,47.46128102135023,47.649184737032265,46.792231959592755
54.95358271966536,47.07699599560798,54.04202867562122,47.4398205737786,48.652313340419454,48.760262194147124
34.729668703644016,37.60508539169369,34.73227134227369,37.825225174669264,37.030002054083745,37.20663440819013
61.863442557529396,60.76442011095158,60.663766311719236,60.1949068921453,60.98422460026713,60.288678776060046
45.086238747884785,44.31770041285241,43.35060445022798,43.735789426280476,44.471408079858854,43.65875243106995
46.91062358233488,53.65420364536596,46.29729527661708,52.54548077173313,52.305487632759736,51.29584367270996
44.666454293069506,44.33865548353961,46.36251707110651,44.24312236949245,44.404215245445656,44.66700130981523
34.249774408782,36.429029976864136,33.92044519937378,36.65877603970948,35.993178863247714,36.111109871642356
39.27271085800426,43.75017267229729,38.826761893159905,42.7486725704223,42.854680309438685,41.96429043496982
54.58297414314028,51.0331102416296,52.47120201705176,51.03575770026962,51.74308302193179,51.32284656362605
